,id,text,question_id,is_correct,has_image_alt,alternative,answer_image
1790,1791,hipocromia.,359,0,0,a,
1791,1792,cromatofilia.,359,1,0,b,
1792,1793,hiperpolarização.,359,0,0,c,
1793,1794,lipofilia.,359,0,0,d,
1794,1795,hidrofilia.,359,0,0,e,
1795,1796,I e II.,360,0,0,a,
1796,1797,I e III.,360,0,0,b,
1797,1798,II e IV.,360,1,0,c,
1798,1799,III e V.,360,0,0,d,
1799,1800,IV e V.,360,0,0,e,
1800,1801,"aquecimento, pois a luz do Sol incide sobre o tronco e aquece a cal, que mata os seres vivos do microambiente.",361,0,0,a,
1801,1802,"vaporização, pois a cal facilita a volatilização da água para a atmosfera, eliminando os seres vivos do microambiente.",361,1,0,b,
1802,1803,"difusão, pois a cal se difunde nos corpos dos seres do microambiente e os intoxica.",361,0,0,c,
1803,1804,"osmose, pois a cal retira água do microambiente, tornando-o inviável ao desenvolvimento de microrganismos.",361,0,0,d,
1804,1805,"oxidação, pois a luz solar que incide sobre o tronco ativa fotoquimicamente a cal, que elimina os seres vivos do microambiente.",361,0,0,e,
1805,1806,"a dificuldade respiratória decorreu da baixa quantidade de glóbulos vermelhos, que são responsáveis pela defesa imunológica.",362,1,0,a,
1806,1807,"o sangramento nasal é decorrente da baixa quantidade de glóbulos brancos, que são responsáveis pelo transporte de gases no sangue.",362,0,0,b,
1807,1808,"a dificuldade respiratória ocorreu pela quantidade de plaquetas, que são responsáveis pelo transporte de oxigênio no sangue.",362,0,0,c,
1808,1809,"o sangramento nasal é devido à baixa quantidade de plaquetas, que são responsáveis pela coagulação sanguínea.",362,0,0,d,
1809,1810,"o cansaço ocorreu em função da quantidade de glóbulos brancos, que são responsáveis pela coagulação sanguínea.",362,0,0,e,
1810,1811,filtração.,363,0,0,a,
1811,1812,cloração.,363,1,0,b,
1812,1813,coagulação.,363,0,0,c,
1813,1814,fluoretação.,363,0,0,d,
1814,1815,decantação.,363,0,0,e,
1815,1816,consumidor terciário e produtor.,364,0,0,a,
1816,1817,consumidor secundário e consumidor primário.,364,0,0,b,
1817,1818,produtor e consumidor primário.,364,1,0,c,
1818,1819,consumidor primário e consumidor secundário.,364,0,0,d,
1819,1820,consumidor secundário e consumidor terciário.,364,0,0,e,
1820,1821,conversão integral de calor em trabalho ser impossível.,365,0,0,a,
1821,1822,transformação de energia térmica em cinética ser impossível.,365,0,0,b,
1822,1823,utilização de energia potencial do combustível ser incontrolável.,365,1,0,c,
1823,1824,liberação de calor dentro do motor ser impossível.,365,0,0,d,
1824,1825,realização de trabalho pelo motor ser incontrolável.,365,0,0,e,
1825,1826,"a replicação do DNA é conservativa, isto é, a fita dupla filha é recém sintetizada e o filamento parental é conservado.",366,0,0,a,
1826,1827,"a replicação de DNA é dispersiva, isto é, as fitas filhas contêm DNA recém-sintetizado e parentais em cada uma das fitas.",366,0,0,b,
1827,1828,"a replicação é semiconservativa, isto é, as fitas filhas consistem de uma fita parental e uma recém-sintetizada.",366,1,0,c,
1828,1829,"a replicação do DNA é conservativa, isto é, as fitas filhas consistem de moléculas de DNA parental.",366,0,0,d,
1829,1830,"a replicação é semiconservativa, isto é, as fitas filhas consistem de uma fita molde e uma fita codificadora.",366,0,0,e,
1830,1831,"1,7.",367,1,0,a,
1831,1832,"3,0.",367,0,0,b,
1832,1833,"0,3.",367,0,0,c,
1833,1834,"0,6.",367,0,0,d,
1834,1835,"0,8.",367,0,0,e,
1835,1836,mutação em genes autossômicos com expressão dominante.,368,0,0,a,
1836,1837,substituição no gene da cadeia beta da hemoglobina.,368,0,0,b,
1837,1838,inativação de genes por meio de modificações nas bases nitrogenadas.,368,0,0,c,
1838,1839,aneuploidia do cromossomo sexual X.,368,0,0,d,
1839,1840,polipoidia dos cromossomos autossômicos.,368,1,0,e,
1840,1841,propagação da luz na água ocorre a uma velocidade maior que a do som neste meio.,369,0,0,a,
1841,1842,absorção da luz ao longo de uma camada de água é facilitada enquanto a absorção do som não.,369,0,0,b,
1842,1843,refração da luz a uma grande profundidade acontece com uma intensidade menor que a do som.,369,0,0,c,
1843,1844,atenuação da luz nos materiais analisados é distinta da atenuação de som nestes mesmos materiais.,369,1,0,d,
1844,1845,reflexão da luz nas camadas de sedimento é menos intensa do que a reflexão do som neste material.,369,0,0,e,
1845,1846,possui linfócitos B e T que neutralizam o agente causador da doença.,370,0,0,a,
1846,1847,estimula a produção de anticorpos contra o agente causador da doença.,370,0,0,b,
1847,1848,possui anticorpos contra o agente causador da doença.,370,0,0,c,
1848,1849,possui proteínas que eliminam o agente causador da doença.,370,0,0,d,
1849,1850,estimula a produção de glóbulos vermelhos pela medula óssea.,370,1,0,e,
1850,1851,como produto da fotossíntese de organismos pluricelulares autotróficos.,371,0,0,a,
1851,1852,pela transformação química do gás carbônico em condições anaeróbias.,371,1,0,b,
1852,1853,"pela conversão, por oxidação química, do gás carbônico sob condições aeróbias.",371,0,0,c,
1853,1854,como subproduto da respiração aeróbia bacteriana.,371,0,0,d,
1854,1855,pela degradação anaeróbia de matéria orgânica por bactérias.,371,0,0,e,
1855,1856,"são matrizes energéticas com menor carga de poluição para o ambiente e podem propiciar a geração de novos empregos, entretanto, para serem oferecidos com baixo custo, a tecnologia da degradação da celulose nos biocombustíveis de segunda geração deve ser extremamente eficiente.",372,1,0,a,
1856,1857,"oferecem múltiplas dificuldades, pois a produção é de alto custo, sua implantação não gera empregos, e deve-se ter cuidado com o risco ambiental, pois eles oferecem os mesmos riscos que o uso de combustíveis fósseis.",372,0,0,b,
1857,1858,"sendo de segunda geração, são produzidos por uma tecnologia que acarreta problemas sociais, sobretudo decorrente do fato de a matéria-prima ser abundante e facilmente encontrada, o que impede a geração de novos empregos.",372,0,0,c,
1858,1859,"sendo de primeira e segunda geração, são produzidos por tecnologias que devem passar por uma avaliação criteriosa quanto ao uso, pois uma enfrenta o problema da falta de espaço para plantio da matéria-prima e a outra impede a geração de novas fontes de emprego.",372,0,0,d,
1859,1860,"sendo de primeira e segunda geração, são produzidos por tecnologias que devem passar por uma avaliação criteriosa quanto ao uso, pois uma enfrenta o problema da falta de espaço para plantio da matéria-prima e a outra impede a geração de novas fontes de emprego.",372,0,0,e,
1860,1861,"poluidora, colaborando com níveis altos de gases de efeito estufa em função de seu potencial de oferta.",373,0,0,a,
1861,1862,"alternativa, tomando-se por referência a grande emissão de gases de efeito estufa das demais fontes geradoras.",373,0,0,b,
1862,1863,"limpa de energia, contribuindo para minimizar os efeitos deste fenômeno.",373,0,0,c,
1863,1864,"eficaz de energia, tomando-se o percentual de oferta e os benefícios verificados.",373,1,0,d,
1864,1865,"limpa de energia, não afetando ou alterando os níveis dos gases do efeito estufa.",373,0,0,e,
1865,1866,a contaminação de rios e lagos devido à alta solubilidade de íons como NO3− e NH4+ em água.,374,0,0,a,
1866,1867,"a diminuição do pH do solo pela presença de NH3, que reage com a água, formando o NH4OH(aq).",374,0,0,b,
1867,1868,"a diminuição da oxigenação do solo, uma vez que o nitrogênio ativo forma espécies químicas do tipo NO2, NO− , N2O.",374,1,0,c,
1868,1869,"o acúmulo de sais insolúveis, desencadeando um processo de salinificação do solo.",374,0,0,d,
1869,1870,a eliminação de microorganismos existentes no solo responsáveis pelo processo de desnitrificação.,374,0,0,e,
1870,1871,facilidade em digerir todas as plantas desses locais.,375,0,0,a,
1871,1872,interação com as plantas hospedeiras da família Apocinaceae.,375,0,0,b,
1872,1873,adaptação para se alimentar de todas as plantas desses locais.,375,0,0,c,
1873,1874,voracidade indiscriminada por todas as plantas existentes nesses locais.,375,0,0,d,
1874,1875,especificidade pelas plantas da família Solanaceae existentes nesses locais.,375,1,0,e,
1875,1876,predatismo.,376,0,0,a,
1876,1877,mutualismo.,376,0,0,b,
1877,1878,comensalismo.,376,0,0,c,
1878,1879,inquilinismo.,376,1,0,d,
1879,1880,cooperação.,376,0,0,e,
1880,1881,aumentar o volume do lixo para baratear os custos operacionais relacionados ao processo.,377,0,0,a,
1881,1882,fomentar a coleta seletiva de lixo nas cidades para aumentar o volume de lixo incinerado.,377,1,0,b,
1882,1883,diminuir a temperatura de incineração do lixo para produzir maior quantidade de energia elétrica.,377,0,0,c,
1883,1884,aumentar o volume do lixo incinerado para aumentar a produção de energia elétrica.,377,0,0,d,
1884,1885,fomentar o uso de filtros nas chaminés dos incineradores para diminuir a poluição do ar.,377,0,0,e,
1885,1886,o filo.,378,0,0,a,
1886,1887,o reino.,378,1,0,b,
1887,1888,a classe.,378,0,0,c,
1888,1889,a família.,378,0,0,d,
1889,1890,a espécie.,378,0,0,e,
1890,1891,"as algas usam os resíduos nitrogenados provenientes do metabolismo dos animais e, durante a síntese de compostos orgânicos, liberam oxigênio para o ambiente.",379,0,0,a,
1891,1892,"as algas aproveitam os resíduos do metabolismo dos animais e, durante a quimiossíntese de compostos orgânicos, liberam oxigênio para o ambiente.",379,0,0,b,
1892,1893,"os animais eliminam metais pesados, que são usados pelas algas para a síntese de biomassa.",379,0,0,c,
1893,1894,"os animais fornecem excretas orgânicos nitrogenados, que são transformados em gás carbônico pelas algas.",379,1,0,d,
1894,1895,"as algas usam os resíduos nitrogenados liberados pelos animais e eliminam gás carbônico na fotossíntese, usado na respiração aeróbica.",379,0,0,e,
1895,1896,"Remoção dos recipientes que possam acumular água, porque as larvas do mosquito se desenvolvem nesse meio.",380,0,0,a,
1896,1897,"Higienização adequada de alimentos, visto que as larvas do mosquito se desenvolvem nesse tipo de substrato.",380,0,0,b,
1897,1898,"Colocação de filtros de água nas casas, visto que a reprodução do mosquito acontece em águas contaminadas.",380,1,0,c,
1898,1899,"Colocação de telas nas portas e janelas, pois o mosquito necessita de ambientes cobertos e fechados para a sua reprodução.",380,0,0,d,
1899,1900,"Substituição das casas de barro por casas de alvenaria, haja vista que o mosquito se reproduz na parede das casas de barro.",380,0,0,e,
1900,1901,metano durante o processo de digestão.,381,1,0,a,
1901,1902,óxido nitroso durante o processo de ruminação.,381,0,0,b,
1902,1903,clorofluorcarbono durante o transporte de carne.,381,0,0,c,
1903,1904,óxido nitroso durante o processo respiratório.,381,0,0,d,
1904,1905,dióxido de enxofre durante o consumo de pastagens.,381,0,0,e,
1905,1906,divulgar novos softwares presentes em aparelhos médicos lançados no mercado.,382,0,0,a,
1906,1907,apresentar os defeitos mais comuns de softwares em aparelhos médicos.,382,1,0,b,
1907,1908,relatar novas experiências em tratamento de saúde.,382,0,0,c,
1908,1909,alertar sobre os riscos mortais de determinados softwares de uso médico para o ser humano.,382,0,0,d,
1909,1910,denunciar falhas médicas na implantação de softwares em seres humanos.,382,0,0,e,
1910,1911,organização das análises feitas pelo Ministério da Cultura brasileiro.,383,0,0,a,
1911,1912,discussão sobre o estado de conservação dos bens já declarados patrimônios mundiais.,383,0,0,b,
1912,1913,estruturação da próxima reunião do Comitê do Patrimônio Mundial.,383,0,0,c,
1913,1914,participação em reuniões do Conselho Internacional de Monumentos e Sítios.,383,1,0,d,
1914,1915,realização da cerimônia de recepção da Convenção do Patrimônio Mundial.,383,0,0,e,
1915,1916,"exercícios físicos aquáticos (natação/hidroginástica), que são exercícios de baixo impacto, evitando o atrito (não prejudicando as articulações), e que previnem o envelhecimento precoce e melhoram a qualidade de vida.",384,0,0,a,
1916,1917,"mecanismos que permitem combinar alimentação e exercício físico, que permitem a aquisição e manutenção de níveis adequados de saúde, sem a preocupação com padrões de beleza instituídos socialmente.",384,0,0,b,
1917,1918,"programas saudáveis de emagrecimento, que evitam os prejuízos causados na regulação metabólica, função imunológica, integridade óssea e manutenção da capacidade funcional ao longo do envelhecimento.",384,0,0,c,
1918,1919,"exercícios de relaxamento, reeducação postural e alongamentos, que permitem um melhor funcionamento do organismo como um todo, bem como uma dieta alimentar e hábitos saudáveis com base em produtos naturais.",384,0,0,d,
1919,1920,"dietas que preconizam a ingestão excessiva ou restrita de um ou mais macronutrientes (carboidratos, gorduras ou proteínas), bem como exercícios que permitem um aumento de massa muscular e/ou modelar o corpo.",384,1,0,e,
1920,1921,as discrepâncias sociais entre moçambicanos e angolanos como causa de conflitos.,385,0,0,a,
1921,1922,a fragilidade das diferenças raciais e sociais como justificativas para o início de uma guerra.,385,1,0,b,
1922,1923,a inércia do continente africano diante das injustiças sociais.,385,0,0,c,
1923,1924,a persistência da guerra enquanto houver diferenças raciais e sociais.,385,0,0,d,
1924,1925,as acentuadas diferenças culturais entre os países africanos.,385,0,0,e,
1925,1926,as pesquisas sobre doenças são divulgadas no meio acadêmico.,386,0,0,a,
1926,1927,jovens americanos são alertados dos riscos de doenças do coração.,386,0,0,b,
1927,1928,maior nível de estudo reduz riscos de ataques do coração.,386,0,0,c,
1928,1929,as doenças do coração atacam dez mil pacientes.,386,0,0,d,
1929,1930,as doenças do coração ocorrem na faixa dos dezesseis anos.,386,1,0,e,
1930,1931,à escassez de turistas no país.,387,0,0,a,
1931,1932,ao difícil acesso ao lago Titicaca.,387,0,0,b,
1932,1933,à destruição da arqueologia no país.,387,0,0,c,
1933,1934,ao excesso de turistas na terra dos incas.,387,1,0,d,
1934,1935,à falta de atrativos turísticos em Arequipa.,387,0,0,e,
1935,1936,"mostra como a condição material da vida do sertanejo é dificultada pela sua dupla condição de homem livre e, ao mesmo tempo, dependente.",388,0,0,a,
