,text,question_id,is_correct,has_image_alt,alternative,answer_image
12547,"No poema, a tensão entre classes sociais distintas — “advogados” (v.4)  e “carroceiro” (v.7)  — é amenizada pela resolução final: “E castigou o fugitivo atrelado / Com um grandioso chicote” (v.9-10) .",2510,0,0,c,
12548,"O vocábulo erudito “alimária”, no título do poema, aproxima a composição poética da tradição parnasiana.",2510,0,0,d,
12549,"O texto é um exemplo de poema-piada, característico do Barroco brasileiro e retomado pelos primeiros modernistas.",2510,0,0,e,
12550,consequência.,2511,0,0,a,
12551,concessão.,2511,1,0,b,
12552,conformidade.,2511,0,0,c,
12553,causa.,2511,0,0,d,
12554,condição.,2511,0,0,e,
12555,"No processo educacional, devem-se evitar o debate e a análise da realidade.",2512,0,0,a,
12556,A educação impositiva assegura a discussão criadora por meio da garantia da ordem.,2512,0,0,b,
12557,O papel do educando é incorporar as ideias ditadas pelo professor.,2512,0,0,c,
12558,Humanismo e tecnologia devem ser tratados de maneira dialógica.,2512,1,0,d,
12559,"A educação deve privilegiar os sentimentos, principalmente, o de amor e o de coragem.",2512,0,0,e,
12560,"Na linha 9, “deles” retoma o antecedente “dólares”.",2513,0,0,a,
12561,Em “suas habilidades” (l.13)  “suas” refere-se ao antecedente “bom professor” (l.10-11) .,2513,0,0,b,
12562,"O pronome, “seus” (l.2)  equivale a da academia, termo pressuposto no adjetivo “acadêmicos” (l.1) .",2513,0,0,c,
12563,"Na linha 8, a expressão “desses alunos” está empregada em referência a “massa”.",2513,0,0,d,
12564,"Na linha 11, “Sua” equivale a do bom professor.",2513,1,0,e,
12565,"Quem é bom professor dialoga com os colegas e pede conselhos quando têm problemas com os alunos. Ser professor é aprender constantemente, com os alunos e com os colegas que, já viveram situações semelhantes.",2514,0,0,a,
12566,"O bom professor tem um conceito positivo de si mesmo e de seu trabalho, faz o que gosta, gosta do que faz e se sente realizado por que é professor. Sabe mostrar ao aluno a beleza e o poder das ideias.",2514,0,0,b,
12567,"O bom profissional do ensino busca as possibilidades de fazer boas coisas diante da adversidade, em vez de procurar as excelentes razões para se desculpar por não havê–la feito. Não se contamina pelo pessimismo dos outros, em vez disso, ele cria uma ilha de otimismo em torno de si.",2514,0,0,c,
12568,"Aquele que é bom professor tem sempre expectativas positivas a cerca de seus alunos. Já foi demonstrado que os alunos fracassam quando o professor acha que vão fracassar. Portanto, não é bom culpá–los pelo fracasso, pois só atrapalha.",2514,0,0,d,
12569,"O bom professor consegue que seus alunos participem ativamente da aula. Educação não pressupõe movimento de imposição da vontade de uns sobre os outros. Aprender é um processo ativo, durante o qual o aluno trabalha intelectualmente tanto quanto o professor.",2514,1,0,e,
12570,"No texto, não há interlocutor potencial explicitado por meio de pronomes pessoais, característica típica da função instrucional desse gênero textual.",2515,0,0,a,
12571,O predomínio de formas verbais no imperativo evidencia que se trata de texto injuntivo.,2515,1,0,b,
12572,"O texto caracteriza–se como didático–pedagógico, destinado a leitores iniciais em processo de aquisição da linguagem escrita.",2515,0,0,c,
12573,Os sentidos do texto evidenciam função textual literária ou poética.,2515,0,0,d,
12574,"No que se refere ao gênero, o texto se caracteriza como discursivo híbrido, sendo explícita a intertextualidade com outras publicações do mesmo tema.",2515,0,0,e,
12575,ausência de concordância verbal no verso 5.,2516,0,0,a,
12576,"concordância entre o artigo, o substantivo e o verbo no verso 17.",2516,0,0,b,
12577,concordância nominal e verbal nos versos 13 e 14.,2516,1,0,c,
12578,ausência absoluta de concordância entre o artigo e o substantivo.,2516,0,0,d,
12579,ausência de concordância nominal e verbal no verso 6.,2516,0,0,e,
12580,Depreende-se da leitura do texto que as mudanças ocorridas na legislação favoreceram as mulheres no que diz respeito às relações conjugais.,2517,1,0,a,
12581,"A união entre pessoas do mesmo sexo e o casamento entre homens e mulheres, segundo o texto, têm o mesmo estatuto legal. B C",2517,0,0,b,
12582,O texto afirma que as mulheres têm de recorrer à justiça para obter o reconhecimento de seus direitos.,2517,0,0,c,
12583,O texto sugere que a desobediência às leis é um fator positivo para a sociedade.,2517,0,0,d,
12584,"De acordo com o texto, na elaboração do Código Civil de 1916, deveria ter sido adotado o pensamento dos juristas proeminentes da época que defendiam a igualdade entre homens e mulheres nas relações conjugais.",2517,0,0,e,
12585,"Um dos estudos (...)  cárcere. (l.23-27) : O custo de uma sentença capital no Kansas no ano de 2003 era até 70% mais alto que uma condenação ao cárcere, segundo estudos recentes sobre o tema.",2518,0,0,a,
12586,"Na Califórnia, (...)  milhões. (l.30-33) : Atualmente a Califórnia gasta cerca de US$ 137 milhões com o sistema penal o qual adota, que inclui a pena de morte, sem a qual estima-se que ela gastaria apenas US$ 11,5 milhões.",2518,0,0,b,
12587,"Sentença (...)  perpétua. (l.4-5) : Não se pode reverter sentença de morte, mas, prisão perpétua e outras punições severas sim.",2518,0,0,c,
12588,"O principal (...)  funciona (l.11-12) : Portanto o principal argumento pelo fim da pena de morte, é o fato de que ela simplesmente não funciona",2518,0,0,d,
12589,"Na França, (...)  aposentada. (l.17-19) : Conforme garantem especialistas em segurança pública, a violência não irrompeu na França depois que a guilhotina deixou de ser usada.",2518,1,0,e,
12590,"a expressão era marcado (l.28)  fosse substituída por eram marcadas, para concordar com o nome penas (l.28) .",2519,0,0,a,
12591,a expressão na punição do delito (l.28-29)  fosse substituída por da punição do delito.,2519,1,0,b,
12592,"as expressões À ideia (l.4)  e outra ideia (l.6-7)  fossem substituídas por A ideia e à outra ideia, respectivamente.",2519,0,0,c,
12593,o vocábulo bastante (l.24)  fosse flexionado no plural: bastantes.,2519,0,0,d,
12594,"a vírgula empregada imediatamente após Deus (l.24)  fosse substituída por ponto final, com as devidas alterações de maiúscula e minúscula.",2519,0,0,e,
12595,"o ponto empregado ao final do primeiro período fosse substituído por vírgula e, imediatamente após esta, feitos os devidos ajustes de maiúsculas e minúsculas, fosse introduzida a conjunção pois.",2520,1,0,a,
12596,"a forma verbal “é"" (L4)  fosse substituída por sendo e a conjunção “e"" (L5)  fosse suprimida do trecho.",2520,0,0,b,
12597,"o ponto empregado ao final do primeiro período fosse substituído por ponto e vírgula e, imediatamente após este, feitos os devidos ajustes de maiúsculas e minúsculas, fosse introduzida a expressão visando que.",2520,0,0,c,
12598,"o segundo período, feitos os devidos ajustes de maiúsculas e minúsculas, fosse introduzido pela conjunção Portanto.",2520,0,0,d,
12599,"a vírgula logo após “São Paulo"" (L1)  fosse substituída pela forma verbal é e a que sucede “investidores"" (L3)  fosse substituída pela conjunção porque.",2520,0,0,e,
12600,"O fecho — “Atenciosamente,” — deveria estar centralizado no corpo da comunicação oficial, conforme é exigido para os documentos no padrão ofício.",2521,0,0,a,
12601,"Na identificação do signatário — “Beltrano de Tal” —, é dispensável a referência ao cargo “Chefe do Setor de Recursos Humanos”, dado o fato de a comunicação ser estabelecida entre unidades administrativas do mesmo órgão.",2521,0,0,b,
12602,"A expressão “À Sr.ª Diretora-Geral do Tribunal de Contas do Estado do Espírito Santo” está empregada no lugar da expressão “Sr.ª Diretora-Geral”, que deveria ser inserida entre o “Assunto” e o corpo do documento em apreço.",2521,0,0,c,
12603,"Pelas características do formato e da linguagem nele empregados, o documento em questão poderia integrar um memorando.",2521,1,0,d,
12604,"A data deveria estar alinhada à margem esquerda do documento, assim como foi feito com o destinatário.",2521,0,0,e,
12605,trata dos mecanismos sociais e políticos de controle do povo.,2522,0,0,a,
12606,afirma que os eleitores devem preencher o formulário de alistamento com dados como nacionalidade.,2522,0,0,b,
12607,discute o significado da universalidade atribuída ao mecanismo democrático do sufrágio.,2522,1,0,c,
12608,"sustenta que, no Brasil, o sufrágio universal caracteriza-se pelo fato de o voto ter igual valor para todos (L.9) .",2522,0,0,d,
12609,defende a ideia de que o voto seja restrito.,2522,0,0,e,
12610,"O termo também (l.19)  assume valor de negação, porque está antecedido da conjunção mas (l.18) .",2523,0,0,a,
12611,A conjunção Porém (l.25)  estabelece relação de subordinação sintática entre o parágrafo que ela inicia e o anterior.,2523,0,0,b,
12612,"O sentido do texto não seria contrariado se, em lugar de estafante (l.27) , tivesse sido empregado o adjetivo cansativo.",2523,1,0,c,
12613,"Se o termo bem-intencionada (l.4)  fosse substituído por bem-vinda, não haveria alteração do sentido original do texto.",2523,0,0,d,
12614,"Na linha 13, o sinal de dois-pontos introduz uma sequência de orações subordinadas adjetivas.",2523,0,0,e,
12615,"defende que, em situações financeiras seguras, os clientes de bancos tendem a ficar preocupados, pois se deparam com a situação real de seu endividamento.",2524,0,0,a,
12616,"defende que o significado da palavra crédito é mais positivo que os das palavras débito e empréstimo e, por isso, propõe que os bancos utilizem a palavra empréstimo no lugar da expressão linha de crédito.",2524,0,0,b,
12617,"afirma que, quando o cliente de uma instituição financeira percebe como perda uma linha de crédito a ele concedida, ele tende a refletir e, então, contrata esse serviço, mesmo sabendo que ele lhe trará prejuízos.",2524,0,0,c,
12618,suscita a reflexão sobre a influência dos nomes dos produtos oferecidos pelos bancos na tomada de decisão de clientes que contratam empréstimo ou utilizam cartão de crédito.,2524,1,0,d,
12619,sustenta que as reações geradas pela percepção humana não interferem na conduta dos consumidores.,2524,0,0,e,
12620,"se contradiz ao defender, no segundo parágrafo, ideias opostas em relação à nova lei.",2525,0,0,a,
12621,"defende a necessidade de que se conheça as regras eleitorais, como a Lei da Ficha Limpa.",2525,1,0,b,
12622,"defende a ideia de que, se um candidato tiver sido condenado por um órgão colegiado, deve ficar impedido de concorrer a um cargo público eletivo.",2525,0,0,c,
12623,"possui visão negativa da justiça eleitoral brasileira, uma vez que considera a situação longe do ideal.",2525,0,0,d,
12624,considera duras as leis brasileiras e rigorosa a aplicação destas pela justiça eleitoral.,2525,0,0,e,
12625,"imediato (L.7)  está empregada com o sentido de direto, ou seja, que age ou se produz sem intermediário.",2526,1,0,a,
12626,"processo (L.13)  poderia ser corretamente substituída por decurso, sem prejuízo para o sentido original do texto.",2526,0,0,b,
12627,instrumentos (L.17)  está empregada como sinônimo de utensílios.,2526,0,0,c,
12628,"soberania (L.1)  poderia, sem prejuízo para o sentido original do período, ser substituída por autoridade ou superioridade.",2526,0,0,d,
12629,"vida, na linha 4, está empregada com mesmo sentido que essa palavra possui na seguinte frase: salvar a vida do paciente.",2526,0,0,e,
12630,"“artificial"" (l.2)  e “menor"" (l.9) b) “seu"" (l.8)  e “um"" (l.9) c) “demanda"" (l.8)  e “uniforme"" (l.20) d) “que"" (l.26)  e “que"" (l.29) e) “obtém"" (l.29)  e “decorrente"" (l.31)",2527,1,0,a,
