,text,question_id,is_correct,has_image_alt,alternative,answer_image
1289,tinha a chave para todos os castelos nos quais desejava morar.,258,0,0,e,
1290,Fumantes engordam mais que não fumantes.,259,0,0,a,
1291,Tabagismo como fator de emagrecimento.,259,0,0,b,
1292,Estilo de vida interfere no ganho de peso.,259,0,0,c,
1293,Estudo mostra expectativa de vida dos fumantes.,259,1,0,d,
1294,Pessoas que fumam podem se tornar anoréxicas.,259,0,0,e,
1295,a importância de se entender sobre meteorologia para falar inglês.,260,0,0,a,
1296,as diferenças e as particularidades culturais no uso de uma língua.,260,0,0,b,
1297,o conflito entre diferentes ideias e opiniões ao se comunicar em inglês.,260,0,0,c,
1298,o aborrecimento do cidadão britânico ao falar sobre banalidades.,260,1,0,d,
1299,a falta de ter o que falar em situações de avaliação de línguas.,260,0,0,e,
1300,falta de continuidade do ensino do guarani nos programas escolares.,261,0,0,a,
1301,preconceito existente contra o guarani principalmente nas escolas.,261,0,0,b,
1302,esperança acumulada na reforma educativa da educação média.,261,0,0,c,
1303,inclusão e permanência do ensino do guarani nas escolas.,261,1,0,d,
1304,continuísmo do ensino do castelhano nos centros urbanos.,261,0,0,e,
1305,"A introdução do guarani nas escolas potencializou a difusão da língua, mas é necessário que haja uma postura ética em seu ensino.",262,0,0,a,
1306,"O bilinguismo na maneira de ensinar o guarani tem causado estragos contra a língua, a cultura e a lealdade dos paraguaios ao guarani.",262,0,0,b,
1307,"O guarani continua sendo usado pelos paraguaios, mesmo sem a escola e apesar dela.",262,0,0,c,
1308,"O ensino médio no Paraguai, sem o guarani, desmereceria todo o trabalho realizado e as esperanças acumuladas.",262,1,0,d,
1309,"A língua guarani encontrou uma funcionalidade real que assegura sua reprodução e continuidade, mas só isso não basta.",262,0,0,e,
1310,"poética, porque o texto chama a atenção para os recursos de linguagem.",263,0,0,a,
1311,"conativa, porque o texto procura orientar comportamentos do leitor.",263,0,0,b,
1312,"referencial, porque o texto trata de noções e informações conceituais.",263,0,0,c,
1313,"emotiva, porque o autor expressa seu sentimento em relação à ecologia.",263,0,0,d,
1314,"fática, porque o texto testa o funcionamento do canal de comunicação.",263,1,0,e,
1315,O consultaras autoridades para verificar a possibilidade de viagem.,264,0,0,a,
1316,ter um certificado especial tirado em outubro de 2004.,264,0,0,b,
1317,tirar o passaporte do animal e logo vaciná-lo.,264,0,0,c,
1318,vacinar o animal contra todas as doenças.,264,0,0,d,
1319,vacinar o animal e depois solicitar o passaporte dele.,264,1,0,e,
1320,“Respondi a todas as perguntas e o resultado foi o seguinte”.,265,0,0,a,
1321,“Fiquei radiante: eu havia realizado uma consulta paranormal com o pai da psicanálise”.,265,0,0,b,
1322,"“Marquei umas alternativas esdrúxulas, que nada tinham a ver”.",265,0,0,c,
1323,“Os acontecimentos da sua infância a marcaram até os doze anos”.,265,0,0,d,
1324,“Dia desses resolvi fazer um teste proposto por um site da internet”.,265,1,0,e,
1325,"técnico, por meio de expressões próprias de textos científicos.",266,0,0,a,
1326,"coloquial, por meio do registro de informalidade.",266,0,0,b,
1327,"oral, por meio do uso de expressões típicas da oralidade.",266,1,0,c,
1328,"regional, pela presença de léxico de determinada região do Brasil.",266,0,0,d,
1329,"literário, pela conformidade com as normas da gramática.",266,0,0,e,
1330,aos responsáveis pela divulgação desta informação na internet.,267,0,0,a,
1331,às marcas mais importantes de microcomputadores do mercado.,267,0,0,b,
1332,aos nomes dos americanos que inventaram a suposta tecnologia.,267,0,0,c,
1333,aos sites da internet pelos quais o produto já pode ser conhecido.,267,0,0,d,
1334,às empresas que levam vantagem para serem suas concorrentes.,267,1,0,e,
1335,expor a opinião de leitores em um jornal.,268,0,0,a,
1336,"aconselhar sobre amor, família, saúde, trabalho.",268,0,0,b,
1337,vender um produto anunciado.,268,0,0,c,
1338,informar sobre astronomia.,268,0,0,d,
1339,ensinar os cuidados com a saúde.,268,1,0,e,
1340,anunciar uma nova coleção de selos para angariar fundos para a Antártica.,269,0,0,a,
1341,divulgar às pessoas a possibilidade de receberem um cartão-postal da Antártica.,269,0,0,b,
1342,solicitar que as pessoas visitem o site do mencionado projeto com maior frequência.,269,0,0,c,
1343,comunicar o endereço da nova sede do projeto nos Estados Unidos.,269,1,0,d,
1344,convidar colecionadores de cartões-postais a se reunirem em um evento.,269,0,0,e,
1345,atrair a atenção do público alvo dessa propaganda.,270,1,0,a,
1346,popularizar a prática de exercícios esportivos.,270,0,0,b,
1347,agradar aos compradores ingleses desse tênis.,270,0,0,c,
1348,incentivar os espanhóis a falarem outras línguas.,270,0,0,d,
1349,enfatizar o conhecimento de mundo do autor do texto.,270,0,0,e,
1350,A parceria global para o desenvolvimento e a valorização das crianças.,271,0,0,a,
1351,A garantia da sustentabilidade ambiental e o combate ao trabalho infantil.,271,0,0,b,
1352,O combate à AIDS e a melhoria do ensino universitário.,271,1,0,c,
1353,A redução da mortalidade adulta e a criação de parcerias globais.,271,0,0,d,
1354,A promoção da igualdade de gêneros e a erradicação da pobreza.,271,0,0,e,
1355,,272,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/102-images/alt_img_2.png
1356,,272,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/102-images/alt_img_3.png
1357,,272,1,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/102-images/alt_img_4.png
1358,,272,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/102-images/alt_img_0.png
1359,,272,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/102-images/alt_img_1.png
1360,1 : 20,273,0,0,a,
1361,1 : 100,273,0,0,b,
1362,1 : 200,273,0,0,c,
1363,1 : 1 000,273,0,0,d,
1364,1 : 2 000,273,1,0,e,
1365,24 cm.,274,1,0,a,
1366,25 cm.,274,0,0,b,
1367,5 cm.,274,0,0,c,
1368,6 cm.,274,0,0,d,
1369,12 cm.,274,0,0,e,
1370,"a metade do valor da primeira encomenda, porque a altura e a largura dos quadros dobraram.",275,0,0,a,
1371,"menor do que o valor da primeira encomenda, mas não a metade.",275,1,0,b,
1372,"igual ao valor da primeira encomenda, porque o custo de entrega será o mesmo.",275,0,0,c,
1373,"o dobro do valor da primeira encomenda, porque a altura e a largura dos quadros dobraram.",275,0,0,d,
1374,"maior do que o valor da primeira encomenda, mas não o dobro.",275,0,0,e,
1375,menor ou igual a 200 m.,276,1,0,a,
1376,maior que 200 m e menor ou igual a 400 m.,276,0,0,b,
1377,maior que 400 m e menor ou igual a 600 m,276,0,0,c,
1378,maior que 600 m e menor ou igual a 800 m.,276,0,0,d,
1379,maior que 800 m.,276,0,0,e,
1380,"encher duas leiteiras de água, pois ela tem um volume 10 vezes maior que o volume do copo.",277,1,0,a,
1381,"encher cinco leiteiras de água, pois ela tem um volume 10 vezes maior que o volume do copo.",277,0,0,b,
1382,"encher a leiteira até a metade, pois ela tem um volume 20 vezes maior que o volume do copo.",277,0,0,c,
1383,"encher a leiteira toda de água, pois ela tem um volume 20 vezes maior que o volume do copo.",277,0,0,d,
1384,"encher a leiteira toda de água, pois ela tem um volume 10 vezes maior que o volume do copo.",277,0,0,e,
1385,923,278,0,0,a,
1386,965,278,0,0,b,
1387,1538,278,1,0,c,
1388,476,278,0,0,d,
1389,675,278,0,0,e,
1390,"R$ 230,40.",279,0,0,a,
1391,"R$ 124,00.",279,0,0,b,
1392,"R$ 104,16.",279,0,0,c,
1393,"R$ 54,56.",279,1,0,d,
1394,"R$ 49,60.",279,0,0,e,
1395,ótimo.,280,0,0,a,
1396,excelente.,280,0,0,b,
1397,insuficiente.,280,1,0,c,
1398,regular.,280,0,0,d,
1399,bom.,280,0,0,e,
1400,17 mm.,281,0,0,a,
1401,160 mm.,281,0,0,b,
1402,167 mm.,281,0,0,c,
1403,1 mm.,281,1,0,d,
1404,10 mm.,281,0,0,e,
1405,à mesma área do triângulo AMC.,282,0,0,a,
1406,à mesma área do triângulo BNC.,282,0,0,b,
1407,à metade da área formada pelo triângulo ABC.,282,0,0,c,
1408,ao dobro da área do triângulo MNC.,282,0,0,d,
1409,ao triplo da área do triângulo MNC.,282,1,0,e,
1410,"35,3 toneladas.",283,1,0,a,
1411,"41,8 toneladas.",283,0,0,b,
1412,"29,9 toneladas.",283,0,0,c,
1413,"31,1 toneladas.",283,0,0,d,
1414,"32,4 toneladas.",283,0,0,e,
1415,128.,284,0,0,a,
1416,130.,284,0,0,b,
1417,150.,284,0,0,c,
1418,100.,284,1,0,d,
1419,108.,284,0,0,e,
1420,"1,8 km",285,0,0,a,
1421,"1,9 km",285,0,0,b,
1422,"3,1 km",285,1,0,c,
1423,"3,7 km",285,0,0,d,
1424,"5,5 km",285,0,0,e,
1425,"7,3 gols",286,0,0,a,
1426,"8,5 gols",286,1,0,b,
1427,6 gols,286,0,0,c,
1428,"6,5 gols",286,0,0,d,
1429,7 gols,286,0,0,e,
1430,11 730 km,287,0,0,a,
1431,10 965 km.,287,1,0,b,
1432,5 865 km,287,0,0,c,
1433,12 765 km.,287,0,0,d,
1434,12 000 km,287,0,0,e,
1435,1 cm.,288,0,0,a,
1436,2 cm.,288,1,0,b,
1437,3 cm.,288,0,0,c,
1438,4 cm.,288,0,0,d,
1439,5 cm.,288,0,0,e,
1440,"7,0 m e 8,0 m.",289,0,0,a,
1441,"8,0 m e 9,0 m.",289,0,0,b,
1442,"4,0 m e 5,0 m.",289,0,0,c,
1443,"5,0 m e 6,0 m.",289,1,0,d,
1444,"6,0 m e 7,0 m.",289,0,0,e,
1445,y = πR.,290,0,0,a,
1446,y = 2πR.,290,0,0,b,
1447,y = 4πR.,290,0,0,c,
1448,y = R.,290,0,0,d,
1449,y = 2R.,290,1,0,e,
1450,16%,291,0,0,a,
1451,24%,291,1,0,b,
1452,32%,291,0,0,c,
1453,48%,291,0,0,d,
1454,64%,291,0,0,e,
1455,"65,5%.",292,0,0,a,
1456,"77,5%.",292,0,0,b,
1457,"22,5%.",292,1,0,c,
1458,"50,0%.",292,0,0,d,
1459,"52,3%.",292,0,0,e,
1460,maior que 1 150 e menor que 1 200.,293,0,0,a,
1461,177 unidades maior que em 2010.,293,0,0,b,
1462,maior que 1 200.,293,1,0,c,
1463,menor que 1 150.,293,0,0,d,
1464,218 unidades maior que em 2004.,293,0,0,e,
1465,,294,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/136-images/alt_img_0.png
1466,,294,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/136-images/alt_img_1.png
1467,,294,1,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/136-images/alt_img_2.png
1468,,294,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/136-images/alt_img_3.png
1469,,294,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/136-images/alt_img_4.png
1470,10^6,295,0,0,a,
1471,10^9,295,0,0,b,
1472,10 -²,295,0,0,c,
1473,10³,295,0,0,d,
1474,10^4,295,1,0,e,
1475,"Paulo, pois obteve a maior pontuação da tabela, 19 em Português.",296,0,0,a,
1476,"Paulo, pois obteve maior mediana.",296,1,0,b,
1477,"Paulo, pois obteve maior desvio padrão.",296,0,0,c,
1478,"Marco, pois a média e a mediana são iguais.",296,0,0,d,
1479,"Marco, pois obteve menor desvio padrão.",296,0,0,e,
1480,,297,1,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/142-images/alt_img_0.png
1481,,297,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/142-images/alt_img_1.png
1482,,297,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/142-images/alt_img_2.png
1483,,297,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/142-images/alt_img_3.png
1484,,297,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2010/142-images/alt_img_4.png
1485,9 338,298,0,0,a,
1486,28 014,298,1,0,b,
1487,406,298,0,0,c,
1488,1 334,298,0,0,d,
1489,4 002,298,0,0,e,
1490,Y < Z < X.,299,0,0,a,
1491,Z < X < Y.,299,0,0,b,
1492,Z < Y < X.,299,0,0,c,
1493,X = Y < Z.,299,0,0,d,
1494,Z < X = Y.,299,1,0,e,
1495,60 min.,300,0,0,a,
1496,90 min.,300,1,0,b,
1497,120 min.,300,0,0,c,
1498,180 min.,300,0,0,d,
1499,360 min.,300,0,0,e,
1500,5/7,301,0,0,a,
1501,5/14,301,0,0,b,
1502,1/3,301,0,0,c,
1503,1/5,301,1,0,d,
1504,2/5,301,0,0,e,
1505,64,302,0,0,a,
1506,81,302,0,0,b,
1507,285,302,0,0,c,
1508,9,302,1,0,d,
1509,45,302,0,0,e,
1510,"1,33",303,0,0,a,
1511,6,303,1,0,b,
1512,12,303,0,0,c,
1513,"56,52",303,0,0,d,
1514,"113,04",303,0,0,e,
1515,1216 cm³,304,0,0,a,
1516,1728 cm³,304,0,0,b,
1517,12 cm³,304,0,0,c,
1518,64 cm³,304,1,0,d,
1519,96 cm³,304,0,0,e,
1520,2006-2007,305,0,0,a,
1521,2007-2008,305,0,0,b,
1522,2008-2009,305,0,0,c,
1523,2004-2005,305,0,0,d,
1524,2005-2006,305,1,0,e,
1525,"decorrentes da vontade divina e, por esse motivo, utópicas.",306,0,0,a,
1526,"parâmetros idealizados, cujo cumprimento é destituído de obrigação.",306,0,0,b,
1527,amplas e vão além da capacidade de o indivíduo conseguir cumpri-las integralmente.,306,0,0,c,
